iter	MultiClass
277	0.0163542955
278	0.01625858733
279	0.01616886089
280	0.01605862126
281	0.01593964006
282	0.01586298522
283	0.01578251526
284	0.01571335563
285	0.0156319608
286	0.01557511154
287	0.01550504615
288	0.01545482481
289	0.0154007785
290	0.01533613749
291	0.01525228612
292	0.01517142066
293	0.01509191721
294	0.01496676865
295	0.01490487745
296	0.01482059676
297	0.01475933361
298	0.01469412307
299	0.01464748153
300	0.01457936485
301	0.0145456131
302	0.01448307114
303	0.01438038421
304	0.01430581954
305	0.01425602611
306	0.01420118473
307	0.01414559429
308	0.01411604388
309	0.01405779864
310	0.01399335559
311	0.01394243254
312	0.01387795629
313	0.01380201449
314	0.01372422147
315	0.01365878432
316	0.01360724863
317	0.01353678341
318	0.01347449423
319	0.01343551618
320	0.01338630155
321	0.01331406143
322	0.01323755367
323	0.01318337661
324	0.01311211591
325	0.01307603699
326	0.01302651366
327	0.01294898907
328	0.01290583888
329	0.01284580843
330	0.01278962796
331	0.01273060682
332	0.01266613093
333	0.01261547817
334	0.012552577
335	0.0124769713
336	0.01243785772
337	0.01237969351
338	0.01233357749
339	0.01228140898
340	0.01221951178
341	0.01217532059
342	0.01212776092
343	0.01207435217
344	0.01203115886
345	0.01197362405
346	0.01195050639
347	0.0119270279
348	0.0118885374
349	0.01184176385
350	0.01179141239
351	0.01171802583
352	0.01166985104
353	0.01162232891
354	0.01157970739
355	0.01155417534
356	0.01150764799
357	0.01146136444
358	0.0114259484
359	0.01138914109
360	0.01135531103
361	0.01131433237
362	0.01127243608
363	0.01122773292
364	0.01118394243
365	0.01114566504
366	0.01109838519
367	0.01106558631
368	0.01101979549
369	0.01097240608
370	0.01093277017
371	0.01090922665
372	0.01086821807
373	0.01083732917
374	0.0107954787
375	0.01076594369
376	0.01073437599
377	0.0106999507
378	0.01064502227
379	0.01060607373
380	0.01055883441
381	0.01051794482
382	0.01047164201
383	0.0104334216
384	0.01039492871
385	0.01036306731
386	0.01033975318
387	0.01029893656
388	0.01025973322
389	0.0102185368
390	0.01018089031
391	0.01015043147
392	0.01012079288
393	0.01008825678
394	0.01005941877
395	0.01002208516
396	0.009979830984
397	0.009938963934
398	0.009911177682
399	0.009875388308
400	0.009835421572
401	0.009817580072
402	0.009780797715
403	0.009754585929
404	0.00970280074
405	0.009676628384
406	0.009656100633
407	0.009633217243
408	0.009598298556
409	0.00955815713
410	0.0095194541
411	0.009491460859
412	0.009458438217
413	0.009433470204
414	0.009407325993
415	0.009370569954
416	0.009329686675
417	0.009295006784
418	0.009259072937
419	0.009227361148
420	0.009198699859
421	0.009162604582
422	0.009134211716
423	0.009109243986
424	0.009091440853
425	0.009067071895
426	0.009046145018
427	0.009006394379
428	0.008972869683
429	0.008939092709
430	0.008904645188
431	0.008879874937
432	0.008852983467
433	0.008823253203
434	0.008787899345
435	0.008760804005
436	0.008729391489
437	0.008706783931
438	0.008688808973
439	0.008667768962
440	0.008642190716
441	0.008634999219
442	0.008609462408
443	0.008585493209
444	0.008557213629
445	0.0085346488
446	0.008504199369
447	0.008479364461
448	0.00845275683
449	0.008424086135
450	0.008378375821
451	0.008366192171
452	0.008346641614
453	0.008305571828
454	0.008280324284
455	0.008252011076
456	0.008236334052
457	0.008210481111
458	0.008180649397
459	0.008149394428
460	0.008127103658
461	0.00811179942
462	0.008091803987
463	0.008060504859
464	0.008045074879
465	0.008025846097
466	0.007992200961
467	0.007971512949
468	0.00794932361
469	0.007920183869
470	0.007894969509
471	0.007871154609
472	0.00785189682
473	0.007836196455
474	0.007812476186
475	0.007785399028
476	0.007765507327
477	0.007748421668
478	0.007731498149
479	0.007709730663
480	0.007685439359
481	0.00767043485
482	0.007642580168
483	0.007626373878
484	0.007595550301
485	0.007583043314
486	0.007564787176
487	0.007550972794
488	0.007531017798
489	0.007509887078
490	0.007492978035
491	0.007467649891
492	0.007451969922
493	0.007430130561
494	0.007402831883
495	0.007378776146
496	0.007365989848
497	0.007345180832
498	0.007338678977
499	0.0073197187
